,station_id,latitude,longitude,elevation,wind_direction,wind_speed,wind_gust,visibility,current_wx1,current_wx2,current_wx3,low_cloud_type,low_cloud_level,medium_cloud_type,medium_cloud_level,high_cloud_type,high_cloud_level,highest_cloud_type,highest_cloud_level,cloud_coverage,air_temperature,dew_point_temperature,altimeter,current_wx1_symbol,current_wx2_symbol,current_wx3_symbol,remarks,air_pressure_at_sea_level,eastward_wind,northward_wind,mens,cb,tcu,altimeter_hpa
2025-11-16 01:00:00,SBSP,-23.62,-46.63,803,150.0,8.0,,8000.0,,,,BKN,800.0,,,,,,,6,19.0,18.0,30.09,0,0,0,,1017.17,-3.9999999999999996,6.92820323027551,METAR SBSP 160100Z 15008KT 8000 BKN008 19/18 Q1019=,0,0,1019.0
2025-11-16 02:00:00,SBSP,-23.62,-46.63,803,130.0,5.0,,9999.0,,,,OVC,900.0,,,,,,,8,19.0,18.0,30.06,0,0,0,,1016.15,-3.83022221559489,3.2139380484326967,SPECI SBSP 160200Z 13005KT 9999 OVC009 19/18 Q1018=,0,0,1018.0
2025-11-16 03:00:00,SBSP,-23.62,-46.63,803,120.0,4.0,,9999.0,,,,OVC,900.0,,,,,,,8,19.0,18.0,30.06,0,0,0,,1016.15,-3.464101615137755,1.9999999999999991,METAR SBSP 160300Z AUTO 12004KT 090V150 9999 OVC009 19/18 Q1018=,0,0,1018.0
2025-11-16 03:28:00,SBSP,-23.62,-46.63,803,120.0,3.0,,9999.0,,,,OVC,1000.0,,,,,,,8,19.0,18.0,30.03,0,0,0,,1015.14,-2.598076211353316,1.4999999999999993,SPECI SBSP 160328Z AUTO 12003KT 060V160 9999 OVC010 19/18 Q1017=,0,0,1017.0
2025-11-16 04:00:00,SBSP,-23.62,-46.63,803,170.0,3.0,,9999.0,,,,OVC,1000.0,,,,,,,8,19.0,18.0,30.03,0,0,0,,1015.14,-0.5209445330007908,2.954423259036624,METAR SBSP 160400Z AUTO 17003KT 140V200 9999 OVC010 19/18 Q1017=,0,0,1017.0
2025-11-16 05:00:00,SBSP,-23.62,-46.63,803,,1.0,,9999.0,,,,BKN,1200.0,,,,,,,6,19.0,18.0,30.0,0,0,0,,1014.12,,,METAR SBSP 160500Z AUTO VRB01KT 9999 BKN012 19/18 Q1016=,0,0,1016.0
2025-11-16 06:00:00,SBSP,-23.62,-46.63,803,210.0,3.0,,9999.0,-RA,,,OVC,1200.0,,,,,,,8,19.0,18.0,30.0,61,0,0,,1014.12,1.5000000000000004,2.598076211353316,METAR SBSP 160600Z AUTO 21003KT 150V250 9999 -RA OVC012 19/18 Q1016=,0,0,1016.0
2025-11-16 06:32:00,SBSP,-23.62,-46.63,803,,2.0,,9000.0,DZ,,,BKN,1200.0,,,,,,,6,19.0,18.0,30.0,53,0,0,,1014.12,,,SPECI SBSP 160632Z AUTO VRB02KT 9000 DZ BKN012 19/18 Q1016=,0,0,1016.0
2025-11-16 06:43:00,SBSP,-23.62,-46.63,803,,1.0,,9999.0,-RA,,,FEW,1200.0,,,,,,,2,19.0,18.0,30.0,61,0,0,REDZ,1014.12,,,SPECI SBSP 160643Z AUTO VRB01KT 9999 -RA FEW012 19/18 Q1016 REDZ=,0,0,1016.0
2025-11-16 07:00:00,SBSP,-23.62,-46.63,803,0.0,0.0,,9999.0,-RA,,,FEW,1200.0,,,,,,,2,19.0,18.0,30.0,61,0,0,REDZ,1014.12,-0.0,-0.0,METAR SBSP 160700Z AUTO 00000KT 9999 -RA FEW012 19/18 Q1016 REDZ=,0,0,1016.0
2025-11-16 08:00:00,SBSP,-23.62,-46.63,803,,2.0,,9999.0,-RA,,,NCD,,,,,,,,0,19.0,18.0,30.0,61,0,0,,1014.12,,,METAR SBSP 160800Z AUTO VRB02KT 9999 -RA NCD 19/18 Q1016=,0,0,1016.0
2025-11-16 09:00:00,SBSP,-23.62,-46.63,803,90.0,3.0,,5000.0,-RA,,,FEW,1200.0,BKN,8000.0,,,,,6,19.0,18.0,30.0,61,0,0,,1014.12,-3.0,-1.8369701987210297e-16,METAR SBSP 160900Z 09003KT 050V120 5000 -RA FEW012 BKN080 19/18 Q1016=,0,0,1016.0
2025-11-16 10:00:00,SBSP,-23.62,-46.63,803,80.0,9.0,,7000.0,-DZ,,,FEW,1300.0,BKN,10000.0,,,,,6,19.0,18.0,30.03,51,0,0,,1015.14,-8.863269777109872,-1.5628335990023738,METAR SBSP 161000Z 08009KT 030V130 7000 -DZ FEW013 BKN100 19/18 Q1017=,0,0,1017.0
2025-11-16 11:00:00,SBSP,-23.62,-46.63,803,30.0,5.0,,8000.0,-DZ,,,FEW,1300.0,BKN,10000.0,,,,,6,20.0,18.0,30.03,51,0,0,,1014.81,-2.4999999999999996,-4.330127018922194,METAR SBSP 161100Z 03005KT 8000 -DZ FEW013 BKN100 20/18 Q1017=,0,0,1017.0
2025-11-16 12:00:00,SBSP,-23.62,-46.63,803,50.0,6.0,,8000.0,,,,SCT,1300.0,BKN,10000.0,,,,,6,21.0,19.0,30.03,0,0,0,,1014.49,-4.596266658713868,-3.8567256581192364,METAR SBSP 161200Z 05006KT 030V090 8000 SCT013 BKN100 21/19 Q1017=,0,0,1017.0
2025-11-16 13:00:00,SBSP,-23.62,-46.63,803,40.0,7.0,,8000.0,,,,SCT,1500.0,BKN,10000.0,,,,,6,21.0,18.0,30.03,0,0,0,,1014.49,-4.499513267805774,-5.362311101832846,METAR SBSP 161300Z 04007KT 340V080 8000 SCT015 BKN100 21/18 Q1017=,0,0,1017.0
2025-11-16 14:00:00,SBSP,-23.62,-46.63,803,10.0,7.0,,9999.0,,,,SCT,2000.0,BKN,10000.0,,,,,6,22.0,19.0,30.03,0,0,0,,1014.17,-1.2155372436685123,-6.893654271085456,METAR SBSP 161400Z 01007KT 330V030 9999 SCT020 BKN100 22/19 Q1017=,0,0,1017.0
2025-11-16 15:00:00,SBSP,-23.62,-46.63,803,350.0,11.0,,9999.0,,,,BKN,2000.0,BKN,8000.0,,,,,6,24.0,18.0,30.03,0,0,0,,1013.53,1.9101299543362342,-10.832885283134289,METAR SBSP 161500Z 35011KT 320V020 9999 BKN020 BKN080 24/18 Q1017=,0,0,1017.0
2025-11-16 16:00:00,SBSP,-23.62,-46.63,803,340.0,10.0,,9999.0,,,,BKN,2000.0,BKN,8000.0,,,,,6,25.0,18.0,30.0,0,0,0,,1012.21,3.420201433256686,-9.396926207859085,METAR SBSP 161600Z 34010KT 9999 BKN020 BKN080 25/18 Q1016=,0,0,1016.0
2025-11-16 17:00:00,SBSP,-23.62,-46.63,803,330.0,8.0,,9999.0,,,,SCT,3000.0,BKN,8300.0,,,,,6,25.0,18.0,29.97,0,0,0,,1011.19,4.0000000000000036,-6.928203230275507,METAR SBSP 161700Z 33008KT 300V030 9999 SCT030 BKN083 25/18 Q1015=,0,0,1015.0
2025-11-16 18:00:00,SBSP,-23.62,-46.63,803,320.0,8.0,,9999.0,,,,FEW,3000.0,BKN,10000.0,,,,,6,25.0,18.0,29.94,0,0,0,,1010.18,5.142300877492317,-6.128355544951822,METAR SBSP 161800Z 32008KT 9999 FEW030 BKN100 25/18 Q1014=,0,0,1014.0
2025-11-16 19:00:00,SBSP,-23.62,-46.63,803,340.0,9.0,,9999.0,,,,SCT,3300.0,BKN,10000.0,,,,,6,24.0,18.0,29.94,0,0,0,,1010.49,3.0781812899310173,-8.457233587073176,METAR SBSP 161900Z 34009KT 9999 SCT033 BKN100 24/18 Q1014=,0,0,1014.0
2025-11-16 20:00:00,SBSP,-23.62,-46.63,803,350.0,7.0,,10000.0,,,,,,,,,,,,0,24.0,18.0,29.94,0,0,0,,1010.49,1.2155372436685128,-6.893654271085456,METAR SBSP 162000Z 35007KT CAVOK 24/18 Q1014=,0,0,1014.0
2025-11-16 21:00:00,SBSP,-23.62,-46.63,803,350.0,6.0,,10000.0,,,,,,,,,,,,0,24.0,18.0,29.94,0,0,0,,1010.49,1.0418890660015823,-5.908846518073248,METAR SBSP 162100Z 35006KT CAVOK 24/18 Q1014=,0,0,1014.0
2025-11-16 22:00:00,SBSP,-23.62,-46.63,803,360.0,6.0,,10000.0,,,,,,,,,,,,0,23.0,17.0,29.94,0,0,0,,1010.81,1.4695761589768238e-15,-6.0,METAR SBSP 162200Z 36006KT CAVOK 23/17 Q1014=,0,0,1014.0
2025-11-16 23:00:00,SBSP,-23.62,-46.63,803,20.0,7.0,,10000.0,,,,,,,,,,,,0,23.0,18.0,29.94,0,0,0,,1010.81,-2.394141003279681,-6.5778483455013586,METAR SBSP 162300Z 02007KT CAVOK 23/18 Q1014=,0,0,1014.0
2025-11-17 00:00:00,SBSP,-23.62,-46.63,803,10.0,8.0,,10000.0,,,,,,,,,,,,0,23.0,18.0,29.94,0,0,0,,1010.81,-1.3891854213354426,-7.878462024097664,METAR SBSP 170000Z 01008KT CAVOK 23/18 Q1014=,0,0,1014.0
2025-11-17 01:00:00,SBSP,-23.62,-46.63,803,40.0,5.0,,10000.0,,,,,,,,,,,,0,23.0,18.0,29.97,0,0,0,,1011.82,-3.2139380484326963,-3.83022221559489,METAR SBSP 170100Z 04005KT CAVOK 23/18 Q1015=,0,0,1015.0
2025-11-17 02:00:00,SBSP,-23.62,-46.63,803,10.0,6.0,,10000.0,,,,,,,,,,,,0,23.0,18.0,29.97,0,0,0,,1011.82,-1.041889066001582,-5.908846518073248,METAR SBSP 170200Z 01006KT CAVOK 23/18 Q1015=,0,0,1015.0
2025-11-17 02:06:00,SBSP,-23.62,-46.63,803,20.0,5.0,,10000.0,,,,,,,,,,,,0,23.0,18.0,29.94,0,0,0,,1010.81,-1.7101007166283435,-4.698463103929543,SPECI SBSP 170206Z 02005KT 350V050 CAVOK 23/18 Q1014=,0,0,1014.0
2025-11-17 03:00:00,SBSP,-23.62,-46.63,803,350.0,4.0,,10000.0,,,,,,,,,,,,0,22.0,19.0,29.94,0,0,0,,1011.12,0.6945927106677215,-3.939231012048832,METAR SBSP 170300Z AUTO 35004KT CAVOK 22/19 Q1014=,0,0,1014.0
2025-11-17 04:00:00,SBSP,-23.62,-46.63,803,360.0,6.0,,10000.0,,,,,,,,,,,,0,23.0,18.0,29.91,0,0,0,,1009.79,1.4695761589768238e-15,-6.0,METAR SBSP 170400Z AUTO 36006KT 320V020 CAVOK 23/18 Q1013=,0,0,1013.0
2025-11-17 05:00:00,SBSP,-23.62,-46.63,803,340.0,6.0,,10000.0,,,,,,,,,,,,0,22.0,19.0,29.91,0,0,0,,1010.11,2.0521208599540115,-5.638155724715451,METAR SBSP 170500Z AUTO 34006KT CAVOK 22/19 Q1013=,0,0,1013.0
2025-11-17 06:00:00,SBSP,-23.62,-46.63,803,340.0,7.0,,10000.0,,,,,,,,,,,,0,22.0,19.0,29.88,0,0,0,,1009.09,2.3941410032796804,-6.5778483455013586,METAR SBSP 170600Z AUTO 34007KT CAVOK 22/19 Q1012=,0,0,1012.0
2025-11-17 07:00:00,SBSP,-23.62,-46.63,803,340.0,8.0,,10000.0,,,,,,,,,,,,0,22.0,19.0,29.88,0,0,0,,1009.09,2.736161146605349,-7.517540966287267,METAR SBSP 170700Z AUTO 34008KT 310V030 CAVOK 22/19 Q1012=,0,0,1012.0
2025-11-17 08:00:00,SBSP,-23.62,-46.63,803,330.0,8.0,,9999.0,,,,FEW,2700.0,,,,,,,2,22.0,19.0,29.91,0,0,0,,1010.11,4.0000000000000036,-6.928203230275507,METAR SBSP 170800Z AUTO 33008KT 9999 FEW027 22/19 Q1013=,0,0,1013.0
2025-11-17 09:00:00,SBSP,-23.62,-46.63,803,310.0,7.0,,10000.0,,,,,,,,,,,,0,22.0,19.0,29.94,0,0,0,,1011.12,5.362311101832847,-4.499513267805774,METAR SBSP 170900Z 31007KT CAVOK 22/19 Q1014=,0,0,1014.0
2025-11-17 10:00:00,SBSP,-23.62,-46.63,803,310.0,8.0,,9999.0,,,,FEW,4300.0,BKN,8300.0,,,,,6,23.0,19.0,29.97,0,0,0,,1011.82,6.128355544951825,-5.142300877492314,METAR SBSP 171000Z 31008KT 9999 FEW043 BKN083 23/19 Q1015=,0,0,1015.0
2025-11-17 11:00:00,SBSP,-23.62,-46.63,803,330.0,8.0,,10000.0,,,,,,,,,,,,0,24.0,20.0,29.97,0,0,0,,1011.5,4.0000000000000036,-6.928203230275507,METAR SBSP 171100Z 33008KT CAVOK 24/20 Q1015=,0,0,1015.0
2025-11-17 12:00:00,SBSP,-23.62,-46.63,803,350.0,7.0,,9999.0,,,,SCT,2100.0,BKN,8300.0,,,,,6,24.0,20.0,29.97,0,0,0,,1011.5,1.2155372436685128,-6.893654271085456,METAR SBSP 171200Z 35007KT 9999 SCT021 BKN083 24/20 Q1015=,0,0,1015.0
2025-11-17 13:00:00,SBSP,-23.62,-46.63,803,300.0,7.0,,9000.0,VCSH,,,BKN,2300.0,BKN,8300.0,,,,,6,26.0,19.0,29.97,16,0,0,,1010.88,6.06217782649107,-3.500000000000001,METAR SBSP 171300Z 30007KT 240V010 9000 VCSH BKN023 BKN083 26/19 Q1015=,0,0,1015.0
2025-11-17 14:00:00,SBSP,-23.62,-46.63,803,350.0,6.0,,9999.0,,,,SCT,2100.0,BKN,8300.0,,,,,6,25.0,20.0,29.94,0,0,0,,1010.18,1.0418890660015823,-5.908846518073248,METAR SBSP 171400Z 35006KT 9999 SCT021 BKN083 25/20 Q1014=,0,0,1014.0
2025-11-17 14:29:00,SBSP,-23.62,-46.63,803,340.0,10.0,,9999.0,RA,,,BKN,2300.0,BKN,8300.0,,,,,6,25.0,20.0,29.94,63,0,0,,1010.18,3.420201433256686,-9.396926207859085,SPECI SBSP 171429Z 34010KT 9999 RA BKN023 BKN083 25/20 Q1014=,0,0,1014.0
2025-11-17 14:43:00,SBSP,-23.62,-46.63,803,270.0,5.0,,9999.0,,,,BKN,2300.0,BKN,8300.0,,,,,6,25.0,20.0,29.91,0,0,0,RERA,1009.16,5.0,9.184850993605148e-16,SPECI SBSP 171443Z 27005KT 220V010 9999 BKN023 BKN083 25/20 Q1013 RERA=,0,0,1013.0
2025-11-17 15:00:00,SBSP,-23.62,-46.63,803,330.0,8.0,,9999.0,,,,BKN,2300.0,BKN,8300.0,,,,,6,26.0,20.0,29.91,0,0,0,RERA,1008.85,4.0000000000000036,-6.928203230275507,METAR SBSP 171500Z 33008KT 9999 BKN023 BKN083 26/20 Q1013 RERA=,0,0,1013.0
2025-11-17 16:00:00,SBSP,-23.62,-46.63,803,320.0,11.0,,9000.0,VCTS,,,BKN,3300.0,FEW,5000.0,BKN,8300.0,,,6,26.0,19.0,29.91,13,0,0,,1008.85,7.070663706551936,-8.426488874308756,METAR SBSP 171600Z 32011KT 9000 VCTS BKN033 FEW050CB BKN083 26/19 Q1013=,1,0,1013.0
2025-11-17 16:07:00,SBSP,-23.62,-46.63,803,310.0,12.0,26.0,7000.0,+RA,VCTS,,BKN,2000.0,FEW,5000.0,BKN,8300.0,,,6,25.0,19.0,29.94,65,13,0,,1010.18,9.192533317427738,-7.713451316238471,SPECI SBSP 171607Z 31012G26KT 7000 2000N +RA VCTS BKN020 FEW050CB BKN083 25/19 Q1014=,1,0,1014.0
2025-11-17 16:19:00,SBSP,-23.62,-46.63,803,320.0,15.0,31.0,7000.0,+TSRA,,,BKN,700.0,BKN,3300.0,FEW,5000.0,,,6,19.0,19.0,29.94,1097,0,0,,1012.09,9.641814145298094,-11.490666646784668,SPECI COR SBSP 171619Z 32015G31KT 220V020 7000 +TSRA BKN007 BKN033 FEW050CB 19/19 Q1014=,1,0,1014.0
2025-11-17 17:00:00,SBSP,-23.62,-46.63,803,310.0,5.0,,5000.0,-RA,,,SCT,2500.0,BKN,7000.0,,,,,6,21.0,19.0,29.91,61,0,0,RETSRA,1010.43,3.8302222155948904,-3.2139380484326963,METAR COR SBSP 171700Z 31005KT 230V010 5000 -RA SCT025 BKN070 21/19 Q1013 RETSRA=,0,0,1013.0
2025-11-17 18:00:00,SBSP,-23.62,-46.63,803,360.0,6.0,,6000.0,-RA,,,BKN,2000.0,OVC,8000.0,,,,,8,21.0,20.0,29.91,61,0,0,,1010.43,1.4695761589768238e-15,-6.0,METAR SBSP 171800Z 36006KT 310V060 6000 -RA BKN020 OVC080 21/20 Q1013=,0,0,1013.0
2025-11-17 19:00:00,SBSP,-23.62,-46.63,803,360.0,3.0,,9999.0,,,,FEW,1700.0,OVC,8000.0,,,,,8,23.0,20.0,29.91,0,0,0,,1009.79,7.347880794884119e-16,-3.0,METAR SBSP 171900Z 36003KT 300V060 9999 FEW017 OVC080 23/20 Q1013=,0,0,1013.0
2025-11-17 20:00:00,SBSP,-23.62,-46.63,803,20.0,3.0,,9999.0,,,,FEW,2500.0,BKN,10000.0,,,,,6,23.0,20.0,29.91,0,0,0,,1009.79,-1.0260604299770062,-2.8190778623577253,METAR SBSP 172000Z 02003KT 360V090 9999 FEW025 BKN100 23/20 Q1013=,0,0,1013.0
2025-11-17 21:00:00,SBSP,-23.62,-46.63,803,150.0,8.0,,9000.0,,,,BKN,700.0,,,,,,,6,21.0,20.0,29.91,0,0,0,,1010.43,-3.9999999999999996,6.92820323027551,METAR SBSP 172100Z 15008KT 9000 BKN007 21/20 Q1013=,0,0,1013.0
2025-11-17 22:00:00,SBSP,-23.62,-46.63,803,130.0,3.0,,7000.0,,,,FEW,2000.0,BKN,10000.0,,,,,6,21.0,20.0,29.91,0,0,0,,1010.43,-2.298133329356934,1.9283628290596182,METAR SBSP 172200Z 13003KT 7000 FEW020 BKN100 21/20 Q1013=,0,0,1013.0
2025-11-17 23:00:00,SBSP,-23.62,-46.63,803,130.0,3.0,,7000.0,,,,BKN,600.0,,,,,,,6,20.0,20.0,29.94,0,0,0,,1011.76,-2.298133329356934,1.9283628290596182,METAR SBSP 172300Z 13003KT 090V150 7000 BKN006 20/20 Q1014=,0,0,1014.0
2025-11-18 00:00:00,SBSP,-23.62,-46.63,803,180.0,5.0,,6000.0,,,,BKN,600.0,,,,,,,6,20.0,19.0,29.97,0,0,0,,1012.78,-6.123233995736766e-16,5.0,METAR SBSP 180000Z 18005KT 150V210 6000 BKN006 20/19 Q1015=,0,0,1015.0
2025-11-18 01:00:00,SBSP,-23.62,-46.63,803,180.0,7.0,,4000.0,BR,,,BKN,400.0,,,,,,,6,19.0,19.0,29.97,10,0,0,,1013.1,-8.572527594031472e-16,7.0,METAR SBSP 180100Z 18007KT 150V220 4000 BR BKN004 19/19 Q1015=,0,0,1015.0
2025-11-18 01:30:00,SBSP,-23.62,-46.63,803,200.0,6.0,,1000.0,BR,,,BKN,200.0,,,,,,,6,18.0,18.0,29.97,10,0,0,,1013.43,2.052120859954012,5.638155724715451,SPECI COR SBSP 180130Z 20006KT 170V250 1000 BR BKN002 18/18 Q1015=,0,0,1015.0
2025-11-18 02:00:00,SBSP,-23.62,-46.63,803,190.0,4.0,,1000.0,BR,,,BKN,200.0,,,,,,,6,18.0,17.0,29.97,10,0,0,,1013.43,0.6945927106677219,3.939231012048832,METAR COR SBSP 180200Z 19004KT 170V270 1000 BR BKN002 18/17 Q1015=,0,0,1015.0
2025-11-18 02:01:00,SBSP,-23.62,-46.63,803,200.0,4.0,,3800.0,BR,,,OVC,200.0,,,,,,,8,18.0,17.0,29.94,10,0,0,,1012.41,1.3680805733026746,3.7587704831436337,SPECI SBSP 180201Z 20004KT 140V250 3800 BR OVC002 18/17 Q1014=,0,0,1014.0
2025-11-18 02:36:00,SBSP,-23.62,-46.63,803,210.0,4.0,,6000.0,,,,OVC,200.0,,,,,,,8,18.0,17.0,29.94,0,0,0,,1012.41,2.0000000000000004,3.4641016151377544,SPECI SBSP 180236Z AUTO 21004KT 180V240 6000 OVC002 18/17 Q1014=,0,0,1014.0
2025-11-18 03:00:00,SBSP,-23.62,-46.63,803,180.0,3.0,,6000.0,,,,OVC,200.0,,,,,,,8,17.0,17.0,29.94,0,0,0,,1012.74,-3.6739403974420594e-16,3.0,METAR SBSP 180300Z AUTO 18003KT 140V210 6000 OVC002 17/17 Q1014=,0,0,1014.0
2025-11-18 03:43:00,SBSP,-23.62,-46.63,803,,2.0,,7000.0,,,,SCT,300.0,BKN,1900.0,OVC,2500.0,,,8,17.0,17.0,29.91,0,0,0,,1011.73,,,SPECI SBSP 180343Z AUTO VRB02KT 7000 SCT003 BKN019 OVC025 17/17 Q1013=,0,0,1013.0
2025-11-18 04:00:00,SBSP,-23.62,-46.63,803,180.0,2.0,,7000.0,,,,SCT,400.0,SCT,1800.0,OVC,2600.0,,,8,18.0,17.0,29.91,0,0,0,,1011.4,-2.4492935982947064e-16,2.0,METAR SBSP 180400Z AUTO 18002KT 7000 SCT004 SCT018 OVC026 18/17 Q1013=,0,0,1013.0
2025-11-18 04:12:00,SBSP,-23.62,-46.63,803,180.0,2.0,,7000.0,DZ,,,SCT,400.0,BKN,2100.0,OVC,2600.0,,,8,18.0,17.0,29.91,53,0,0,,1011.4,-2.4492935982947064e-16,2.0,SPECI SBSP 180412Z AUTO 18002KT 7000 DZ SCT004 BKN021 OVC026 18/17 Q1013=,0,0,1013.0
2025-11-18 04:28:00,SBSP,-23.62,-46.63,803,120.0,3.0,,6000.0,-RA,,,FEW,400.0,OVC,1900.0,,,,,8,18.0,17.0,29.88,61,0,0,REDZ,1010.38,-2.598076211353316,1.4999999999999993,SPECI SBSP 180428Z AUTO 12003KT 030V150 6000 -RA FEW004 OVC019 18/17 Q1012 REDZ=,0,0,1012.0
2025-11-18 05:00:00,SBSP,-23.62,-46.63,803,,1.0,,7000.0,-RA,,,FEW,400.0,BKN,1600.0,BKN,2500.0,,,6,18.0,17.0,29.88,61,0,0,REDZ,1010.38,,,METAR SBSP 180500Z AUTO VRB01KT 7000 -RA FEW004/// BKN016/// BKN025/// 18/17 Q1012 REDZ=,0,0,1012.0
2025-11-18 05:41:00,SBSP,-23.62,-46.63,803,350.0,3.0,,9999.0,-RA,,,BKN,1400.0,BKN,2100.0,,,,,6,18.0,18.0,29.88,61,0,0,,1010.38,0.5209445330007911,-2.954423259036624,SPECI SBSP 180541Z AUTO 35003KT 260V050 9999 -RA BKN014 BKN021 18/18 Q1012=,0,0,1012.0
2025-11-18 06:00:00,SBSP,-23.62,-46.63,803,300.0,3.0,,8000.0,-RA,,,BKN,1300.0,BKN,1800.0,,,,,6,19.0,18.0,29.85,61,0,0,,1009.04,2.598076211353316,-1.5000000000000004,METAR SBSP 180600Z AUTO 30003KT 210V350 8000 -RA BKN013 BKN018 19/18 Q1011=,0,0,1011.0
2025-11-18 06:32:00,SBSP,-23.62,-46.63,803,290.0,5.0,,9999.0,,,,FEW,1200.0,SCT,1900.0,BKN,4300.0,,,6,20.0,19.0,29.85,0,0,0,,1008.72,4.698463103929542,-1.7101007166283448,SPECI SBSP 180632Z AUTO 29005KT 220V330 9999 FEW012 SCT019 BKN043 20/19 Q1011=,0,0,1011.0
2025-11-18 07:00:00,SBSP,-23.62,-46.63,803,,1.0,,9999.0,,,,BKN,1900.0,OVC,4500.0,,,,,8,19.0,19.0,29.85,0,0,0,,1009.04,,,METAR SBSP 180700Z AUTO VRB01KT 9999 BKN019 OVC045 19/19 Q1011=,0,0,1011.0
2025-11-18 07:03:00,SBSP,-23.62,-46.63,803,280.0,3.0,,9999.0,,,,BKN,1400.0,,,,,,,6,20.0,19.0,29.85,0,0,0,,1008.72,2.9544232590366244,-0.5209445330007899,SPECI SBSP 180703Z AUTO 28003KT 240V330 9999 BKN014 20/19 Q1011=,0,0,1011.0
2025-11-18 07:07:00,SBSP,-23.62,-46.63,803,270.0,4.0,,8000.0,DZ,,,BKN,1300.0,,,,,,,6,19.0,18.0,29.85,53,0,0,,1009.04,4.0,7.347880794884119e-16,SPECI SBSP 180707Z AUTO 27004KT 230V330 8000 DZ BKN013 19/18 Q1011=,0,0,1011.0
2025-11-18 07:23:00,SBSP,-23.62,-46.63,803,320.0,3.0,,9000.0,-RA,,,SCT,1200.0,OVC,1700.0,,,,,8,19.0,19.0,29.85,61,0,0,REDZ,1009.04,1.9283628290596186,-2.2981333293569333,SPECI SBSP 180723Z AUTO 32003KT 9000 -RA SCT012 OVC017 19/19 Q1011 REDZ=,0,0,1011.0
2025-11-18 07:32:00,SBSP,-23.62,-46.63,803,320.0,4.0,,9000.0,,,,OVC,1300.0,,,,,,,8,19.0,19.0,29.85,0,0,0,REDZ,1009.04,2.5711504387461583,-3.064177772475911,SPECI SBSP 180732Z AUTO 32004KT 290V350 9000 OVC013 19/19 Q1011 REDZ=,0,0,1011.0
2025-11-18 07:43:00,SBSP,-23.62,-46.63,803,310.0,3.0,,9999.0,-RA,,,OVC,1700.0,,,,,,,8,19.0,19.0,29.85,61,0,0,REDZ,1009.04,2.2981333293569346,-1.9283628290596178,SPECI SBSP 180743Z AUTO 31003KT 9999 -RA OVC017 19/19 Q1011 REDZ=,0,0,1011.0
2025-11-18 08:00:00,SBSP,-23.62,-46.63,803,340.0,4.0,,9999.0,-RA,,,BKN,1700.0,OVC,2200.0,,,,,8,20.0,19.0,29.88,61,0,0,REDZ,1009.73,1.3680805733026744,-3.7587704831436337,METAR SBSP 180800Z AUTO 34004KT 9999 -RA BKN017 OVC022 20/19 Q1012 REDZ=,0,0,1012.0
2025-11-18 09:00:00,SBSP,-23.62,-46.63,803,350.0,7.0,,9999.0,,,,SCT,1900.0,,,,,,,4,21.0,19.0,29.88,0,0,0,,1009.41,1.2155372436685128,-6.893654271085456,METAR SBSP 180900Z 35007KT 9999 SCT019 21/19 Q1012=,0,0,1012.0
2025-11-18 10:00:00,SBSP,-23.62,-46.63,803,330.0,10.0,,9999.0,,,,BKN,1500.0,,,,,,,6,21.0,19.0,29.88,0,0,0,,1009.41,5.000000000000004,-8.660254037844384,METAR SBSP 181000Z 33010KT 9999 BKN015 21/19 Q1012=,0,0,1012.0
2025-11-18 11:00:00,SBSP,-23.62,-46.63,803,330.0,8.0,,9999.0,,,,BKN,1900.0,,,,,,,6,23.0,19.0,29.88,0,0,0,,1008.78,4.0000000000000036,-6.928203230275507,METAR SBSP 181100Z 33008KT 300V010 9999 BKN019 23/19 Q1012=,0,0,1012.0
2025-11-18 12:00:00,SBSP,-23.62,-46.63,803,340.0,16.0,26.0,9999.0,,,,BKN,2300.0,,,,,,,6,23.0,18.0,29.88,0,0,0,,1008.78,5.472322293210698,-15.035081932574535,METAR SBSP 181200Z 34016G26KT 9999 BKN023 23/18 Q1012=,0,0,1012.0
2025-11-18 13:00:00,SBSP,-23.62,-46.63,803,340.0,15.0,,9999.0,,,,BKN,2300.0,BKN,3000.0,,,,,6,24.0,18.0,29.88,0,0,0,,1008.46,5.130302149885029,-14.095389311788626,METAR SBSP 181300Z 34015KT 9999 BKN023 BKN030 24/18 Q1012=,0,0,1012.0
2025-11-18 14:00:00,SBSP,-23.62,-46.63,803,320.0,12.0,,9999.0,,,,BKN,2300.0,OVC,3000.0,,,,,8,23.0,18.0,29.88,0,0,0,,1008.78,7.713451316238475,-9.192533317427733,METAR SBSP 181400Z 32012KT 9999 BKN023 OVC030 23/18 Q1012=,0,0,1012.0
2025-11-18 15:00:00,SBSP,-23.62,-46.63,803,320.0,11.0,22.0,9999.0,,,,BKN,1500.0,OVC,3000.0,,,,,8,22.0,19.0,29.85,0,0,0,,1008.08,7.070663706551936,-8.426488874308756,METAR SBSP 181500Z 32011G22KT 9999 BKN015 OVC030 22/19 Q1011=,0,0,1011.0
2025-11-18 16:00:00,SBSP,-23.62,-46.63,803,340.0,9.0,,9999.0,-RA,,,SCT,1500.0,BKN,2100.0,,,,,6,23.0,21.0,29.83,61,0,0,,1006.75,3.0781812899310173,-8.457233587073176,METAR SBSP 181600Z 34009KT 9999 -RA SCT015 BKN021 23/21 Q1010=,0,0,1010.0
